Day,Search term,Match type,Added/Excluded,Ad group,Keyword,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. rate,Conversions,Cost / conv.
2026-04-12,vakantiewoningen voor groepen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huis huren 15 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis 15 personen],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,groepsaccommodatie meerdere huisjes,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[groepsaccommodatie familie],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,vakantiepark,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiepark,[vakantiepark],24,475,5.05%,EUR,1.89,45.44,0.00%,0.00,0.00
2026-04-02,overnachten met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[accommodatie met kinderen],1,2,50.00%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-04,groepsaccommodatie 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],2,30,6.67%,EUR,1.80,3.59,0.00%,0.00,0.00
2026-04-05,20 personen vakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 personen vakantiehuis],1,2,50.00%,EUR,1.99,1.99,0.00%,0.00,0.00
2026-04-13,1 overnachting met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,vakantiehuizen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiehuis huren met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuisje met zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiehuisje 8 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 5-8 persoons,[vakantiehuisje 8 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,huisje 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 personen huisje],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,huis 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,nachtje weg met kids,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],1,2,50.00%,EUR,1.86,1.86,0.00%,0.00,0.00
2026-04-08,vakantiepark subtropisch zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark subtropisch zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,safaritent,Exact match,Added,LDL | NL | S | GE | Accommodations > safaritent,[safaritent],0,11,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,weekendje weg zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[weekendje weg met zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiehuis huren 15 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis voor 15 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huisje op park huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[huisje op vakantiepark],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,8 persoons vakantiehuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[vakantiehuis 8 personen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiewoning voor 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,huisje 6 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[6 personen huisje],1,3,33.33%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-13,vakantiepark 2 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[2 personen bungalowpark],1,1,100.00%,EUR,1.89,1.89,0.00%,0.00,0.00
2026-04-09,villa 9 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis voor 9 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,park vakantiehuisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[huisje op vakantiepark],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,12 persoons vakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 persoons vakantiehuis],1,14,7.14%,EUR,1.91,1.91,0.00%,0.00,0.00
2026-04-13,huis huren voor grote groepen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],1,1,100.00%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-05,vakantie huis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,5,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,weekend weg met 9 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[9 personen vakantie],1,2,50.00%,EUR,1.86,1.86,0.00%,0.00,0.00
2026-04-12,vakantie met kind,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[reizen met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,vakantiewoning te huur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiewoning huren],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,vakantieparken met jacuzzi tuin,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[vakantiepark met jacuzzi],1,1,100.00%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-05,groepsvakantiehuis,Exact match,Added,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,vakantiepark 12 persoons huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 personen bungalowpark],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,bungalow jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[bungalow jacuzzi],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,huis huren met zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[huis huren met zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vakantiehuisje met subtropisch zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuisje met subtropisch zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,weekend weg met zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[weekend weg met zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,wellness huisje huren 2 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[2 persoons wellness huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,weekend weg 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 personen accommodatie],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,vakantiepark met dreumes,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,huisje met wellness huren,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[huisje met wellness huren],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,villa met privé zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiehuizen met eigen zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,familiehuis huren 18 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[18 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,huis huren 16 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[16 personen huis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,nachtje weg met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[logeren met kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,familie accommodatie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familiehuisje huren],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,vakantie huis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie woning huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,bungalow met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[bungalow met jacuzzi],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,vakantie huisje,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisje],6,32,18.75%,EUR,1.90,11.41,0.00%,0.00,0.00
2026-04-12,vakantiepark met baby,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark met kleine kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiehuis voor 15 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis voor 15 personen],1,1,100.00%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-04-06,4 persoons huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[4 personen bungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,groot familiehuis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,weekendje weg huisje met sauna,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > sauna,[huisje met sauna],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,wellnesshuisje,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[wellnesshuisje],1,3,33.33%,EUR,1.22,1.22,0.00%,0.00,0.00
2026-03-31,wellness huisje 2 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje 2 personen],3,9,33.33%,EUR,1.52,4.57,0.00%,0.00,0.00
2026-04-12,vakantiepark met peuter,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,huisje 8 personen huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,vakantiepark met prive zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark met prive zwembad],1,1,100.00%,EUR,0.87,0.87,0.00%,0.00,0.00
2026-04-13,prive zwembad huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vakantie huisje boeken,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisje boeken],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,huisje huren met prive zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,wellness vlissingen,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[wellness vlissingen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,zomerhuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,bungalow met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisjes met hottub],1,2,50.00%,EUR,1.94,1.94,0.00%,0.00,0.00
2026-04-13,vakantiehuisje,Exact match (close variant),Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuis],0,12,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,14 persoons huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiehuis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],3,29,10.34%,EUR,1.95,5.85,0.00%,0.00,0.00
2026-04-05,vakantiegroep,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantie],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,familiehuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familievakantiehuis],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,12 pers bungalow,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,6 pers huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[6 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,vakantiehuisje,Exact match (close variant),Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuisjes],1,12,8.33%,EUR,1.90,1.90,0.00%,0.00,0.00
2026-04-06,goedkope groepsaccommodatie 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[groepsaccommodatie 10 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,wellness huisje strand,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje aan zee],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,nachtje weg 4 personen huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[4 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,bungalowpark kindvriendelijk,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,huisjes voor grote groepen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,huis 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],1,1,100.00%,EUR,1.90,1.90,0.00%,0.00,0.00
2026-04-04,zomer huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,leukste vakantiepark met peuter,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],1,1,100.00%,EUR,1.08,1.08,0.00%,0.00,0.00
2026-04-12,vakantiehuisje met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisjes met hottub],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,met 10 personen op vakantie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 personen reizen],1,1,100.00%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-03-31,vakantie wellness huisje,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[vakantie wellness huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,groepshuis 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 personen vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,boshuisje wellness,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje in het bos],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,1 nachtje weg met gezin,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,5,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,prive groepsaccommodatie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[groepsaccommodatie familie],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiehuis met bad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met bubbelbad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,11 persoons huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis 11 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,weekend weg 15 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[15 personen vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantiehuisje park,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[bungalowpark],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,10 persoons vakantiehuis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantie villa met prive zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuisje met prive zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,vakantiehuis 22 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 20+ persoons,[vakantiehuis 22 personen],1,1,100.00%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-04-09,safaritent huren,Exact match,Added,LDL | NL | S | GE | Accommodations > glamping,[safaritent huren],0,7,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,familiehuisje,Exact match,Added,LDL | NL | S | GE | Accommodations > familie,[familiehuisje],1,2,50.00%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-04-02,vakantiehuis met prive zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met prive zwembad],2,24,8.33%,EUR,1.96,3.92,0.00%,0.00,0.00
2026-04-04,vakantie park met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark met zwemparadijs],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,grote vakantiewoning,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[grote vakantiehuizen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,familieweekend huis 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,huisje 4 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[4 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiehuisje 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[groepsaccommodatie 10 personen],1,1,100.00%,EUR,1.95,1.95,0.00%,0.00,0.00
2026-04-08,ik zoek een vakantiehuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,leuke vakantieparken met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,vakantiehuisjes 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 persoons vakantiehuis],1,2,50.00%,EUR,1.94,1.94,0.00%,0.00,0.00
2026-04-08,huisje huren op vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[huisje op vakantiepark],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,vakantieverblijven,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuisjes],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vakantiehuisje met sauna,Exact match,Added,LDL | NL | S | GE | Accommodations > sauna,[vakantiehuisje met sauna],0,6,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,vakantie huisje met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisjes met hottub],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiehuisjes met prive zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],1,1,100.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-01,overnachten met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],2,10,20.00%,EUR,1.63,3.25,0.00%,0.00,0.00
2026-04-02,vakantiehuisje,Exact match (close variant),Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisje],2,10,20.00%,EUR,1.90,3.80,0.00%,0.00,0.00
2026-04-09,12 persoons huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 persoons vakantiehuis],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,bungalow grote groep,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > familie,[familiebungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,huisje huren 10 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[huisje huren 10 personen],2,1,200.00%,EUR,1.94,3.88,0.00%,0.00,0.00
