booking_date,bookings,rental_revenue,guests,booked_nights,avg_adr,temp_max,temp_min,temp_mean,rain_mm,year,month,day_of_week,week_of_year,bookings_month_avg,bookings_dow_avg,bookings_vs_month_avg,bookings_vs_dow_avg
2023-06-01,1899,1218324.7471,6576,10471,122.3098081254632,16.5,8.9,12.6,0.0,2023,6,3,22,2082.011111111111,2180.33918128655,0.9120988787550499,0.870965405886739
2023-06-02,1972,1245143.3098,6885,10773,122.91914591797752,17.2,10.4,13.7,0.5,2023,6,4,22,2082.011111111111,2145.7719298245615,0.9471611315981877,0.919016589130808
2023-06-03,1562,1051999.1806,5464,8879,128.55397539631807,20.8,11.1,16.2,0.0,2023,6,5,22,2082.011111111111,2058.5555555555557,0.7502361498764549,0.758784476709667
2023-06-04,2366,1701496.5452,8271,13048,134.60512252225888,21.8,9.6,15.5,0.0,2023,6,6,22,2082.011111111111,3028.8720930232557,1.1364012359844382,0.7811488657609134
2023-06-05,2343,1559807.0666,8250,12338,130.96536362197025,19.4,8.9,14.3,0.0,2023,6,0,23,2082.011111111111,2627.7848837209303,1.1253542248146824,0.8916254958748083
2023-06-06,2002,1335829.5122,6947,11162,127.2525914246329,20.8,9.4,15.1,0.0,2023,6,1,23,2082.011111111111,2273.502923976608,0.961570276602217,0.8805794700709162
2023-06-07,2172,1442891.7109,7736,11695,131.13412452432735,21.8,10.6,15.8,0.2,2023,6,2,23,2082.011111111111,2336.3274853801167,1.043222098291716,0.929664190312181
2023-06-08,1924,1278320.4282,6764,10479,129.83296640219123,24.0,10.8,17.3,0.0,2023,6,3,23,2082.011111111111,2180.33918128655,0.924106499591741,0.8824315118094186
2023-06-09,1727,1085103.5318,6031,9279,121.82116491404732,27.8,13.0,20.8,0.0,2023,6,4,23,2082.011111111111,2145.7719298245615,0.8294864473986158,0.8048385646191204
2023-06-10,1658,1148909.4052,5841,8871,129.33588016179584,28.6,17.5,23.6,0.0,2023,6,5,23,2082.011111111111,2058.5555555555557,0.7963454138893485,0.8054191180439358
2023-06-11,3493,1854403.2775,11586,18415,104.2821284758364,29.0,18.9,24.2,0.0,2023,6,6,23,2082.011111111111,3028.8720930232557,1.6777047833024694,1.153234568090816
2023-06-12,2551,1515962.8772,8627,15111,113.09962951994665,29.3,18.3,23.8,0.0,2023,6,0,24,2082.011111111111,2627.7848837209303,1.2252576301759517,0.9707796158671088
2023-06-13,2083,1276029.8829,7268,11264,117.32849259909464,27.1,16.6,22.5,0.0,2023,6,1,24,2082.011111111111,2273.502923976608,1.0004749681130958,0.9162073107680911
2023-06-14,2228,1366527.8646,7707,12134,118.61321829613988,24.9,15.9,20.8,0.0,2023,6,2,24,2082.011111111111,2336.3274853801167,1.0701191689659038,0.9536334327880015
2023-06-15,2033,1256397.3412,7212,11171,117.57447191650452,25.3,15.2,20.6,0.0,2023,6,3,24,2082.011111111111,2180.33918128655,0.9764597264397138,0.9324237336323014
2023-06-16,1966,1263722.5274,6847,11077,119.11422092130668,26.1,13.6,19.9,0.0,2023,6,4,24,2082.011111111111,2145.7719298245615,0.9442793025973819,0.9162203926121544
2023-06-17,1681,1193788.7249,5991,9260,134.4173801747099,25.8,10.9,19.6,0.0,2023,6,5,24,2082.011111111111,2058.5555555555557,0.8073924250591042,0.8165920008636044
2023-06-18,2655,1758338.3904,9764,13940,129.58831549900577,24.6,18.0,20.5,9.7,2023,6,6,24,2082.011111111111,3028.8720930232557,1.2752093328565863,0.8765639216378804
2023-06-19,2487,1664993.2336,8937,13618,132.13683269333023,24.7,17.2,20.7,0.3,2023,6,0,25,2082.011111111111,2627.7848837209303,1.1945181208340228,0.9464245020233241
2023-06-20,2217,1425529.9464,8004,12771,127.13688505918245,29.1,18.6,22.6,3.4,2023,6,1,25,2082.011111111111,2273.502923976608,1.0648358157977598,0.9751471953782324
2023-06-21,2277,1524751.0402,8304,12426,127.21066759162856,24.4,17.3,20.6,0.2,2023,6,2,25,2082.011111111111,2336.3274853801167,1.0936541058058182,0.9746065199543444
2023-06-22,2150,1387581.5312,7524,11597,124.5456128701052,24.9,15.4,19.0,13.0,2023,6,3,25,2082.011111111111,2180.33918128655,1.0326553919554278,0.9860851093504417
2023-06-23,2050,1344469.5052,7287,11032,125.85312707646018,24.6,15.1,20.1,0.0,2023,6,4,25,2082.011111111111,2145.7719298245615,0.9846249086086637,0.9553671438733045
2023-06-24,2145,1355949.1447,7472,11279,121.78995751694676,26.5,14.7,20.7,0.0,2023,6,5,25,2082.011111111111,2058.5555555555557,1.0302538677880897,1.0419927673125708
2023-06-25,2954,1979243.126,10554,16027,128.0332269770738,29.9,17.2,23.7,0.0,2023,6,6,25,2082.011111111111,3028.8720930232557,1.418820478063411,0.9752805365417321
2023-06-26,2359,1685917.082,8866,12540,140.46392390370255,23.0,15.6,19.8,0.2,2023,6,0,26,2082.011111111111,2627.7848837209303,1.1330391021501647,0.8977142743357545
2023-06-27,2152,1591507.5812,8252,12799,141.38324106783773,20.5,13.3,17.4,0.2,2023,6,1,26,2082.011111111111,2273.502923976608,1.033616001622363,0.9465569528434623
2023-06-28,2200,1605539.9306,8361,11762,144.43248524173137,21.6,14.8,18.0,3.0,2023,6,2,26,2082.011111111111,2336.3274853801167,1.0566706336288099,0.9416488115500912
2023-06-29,2207,1508633.0842,8138,11684,135.2589908103554,22.5,15.7,19.1,1.0,2023,6,3,26,2082.011111111111,2180.33918128655,1.0600327674630834,1.012227830854151
2023-06-30,2019,1335836.498,7502,10405,135.0253033339127,21.6,11.9,17.1,0.4,2023,6,4,26,2082.011111111111,2145.7719298245615,0.9697354587711668,0.9409201285269276
2023-07-01,2118,1637529.5262,8412,11111,154.31497594139643,19.5,17.2,17.9,3.7,2023,7,5,26,2301.989247311828,2058.5555555555557,0.9200738024616391,1.0288767744373077
2023-07-02,3096,2302633.087,12029,16544,147.3012087979566,19.5,13.8,17.2,1.0,2023,7,6,26,2301.989247311828,3028.8720930232557,1.344923745241376,1.0221626747234944
2023-07-03,2640,1864983.7354,10061,13904,141.9383398024109,19.0,13.6,16.4,5.1,2023,7,0,27,2301.989247311828,2627.7848837209303,1.1468342013686152,1.004648446056122
2023-07-04,2219,1561242.0776,8307,11731,144.48891407848367,20.6,13.1,16.6,3.8,2023,7,1,27,2301.989247311828,2273.502923976608,0.9639488988018777,0.9760268951485329
2023-07-05,2340,1691833.3554,9315,12280,148.36749636435968,18.1,12.6,15.0,17.2,2023,7,2,27,2301.989247311828,2336.3274853801167,1.0165121330312725,1.0015719177396425
2023-07-06,1883,1350931.8286,7135,10299,142.6303327019662,21.0,13.1,16.9,0.1,2023,7,3,27,2301.989247311828,2180.33918128655,0.817988182264054,0.8636270980962241
2023-07-07,1929,1368073.714,7169,9993,138.3037879453042,26.9,13.1,20.4,0.0,2023,7,4,27,2301.989247311828,2145.7719298245615,0.8379708994091132,0.8989771807471241
2023-07-08,2221,2015268.5776,9076,11688,180.57237773970704,31.9,17.0,24.1,0.1,2023,7,5,27,2301.989247311828,2058.5555555555557,0.9648177125907934,1.078911858368867
2023-07-09,2665,2053671.7524,10442,14328,151.70060470727643,29.6,18.1,22.1,19.0,2023,7,6,27,2301.989247311828,3028.8720930232557,1.1576943737300605,0.8798654806647651
2023-07-10,2425,1788506.1763,9369,13526,146.96198200175172,24.1,15.6,20.1,0.4,2023,7,0,28,2301.989247311828,2627.7848837209303,1.0534367190601863,0.9228304854871575
2023-07-11,2104,1563171.7724,8299,11499,149.96432736188555,26.5,15.8,21.3,6.1,2023,7,1,28,2301.989247311828,2273.502923976608,0.9139921059392297,0.9254441583562476
2023-07-12,2362,1709122.9842,9283,12259,146.98081008398069,21.2,16.1,18.5,3.3,2023,7,2,28,2301.989247311828,2336.3274853801167,1.0260690847093443,1.0109884058551433
2023-07-13,2137,1513496.2456,8099,11482,142.71460331664102,21.1,14.1,17.6,4.3,2023,7,3,28,2301.989247311828,2180.33918128655,0.9283275334563375,0.9801227342706483
2023-07-14,1971,1424905.4162,7541,10516,143.63316270161334,23.7,13.6,18.7,0.0,2023,7,4,28,2301.989247311828,2145.7719298245615,0.8562159889763412,0.918550556377699
2023-07-15,1920,1387920.4104,7337,10007,143.20964247313353,25.4,17.5,21.6,4.5,2023,7,5,28,2301.989247311828,2058.5555555555557,0.834061237358993,0.932692826685378
2023-07-16,2802,2076559.9075,10916,14946,149.65471972521092,21.8,16.6,18.7,1.2,2023,7,6,28,2301.989247311828,3028.8720930232557,1.2172081182707803,0.9250968393330851
2023-07-17,2685,1949550.3544,10203,17857,142.8910671452741,20.0,14.5,17.4,3.3,2023,7,0,29,2301.989247311828,2627.7848837209303,1.1663825116192166,1.0217731354775332
2023-07-18,2194,1598266.9902,8135,17741,138.99027251219147,23.2,13.4,18.2,0.4,2023,7,1,29,2301.989247311828,2273.502923976608,0.9530887264404325,0.9650306480197752
2023-07-19,2215,1573649.4894,8501,11476,145.36623260839735,21.2,13.9,17.6,3.2,2023,7,2,29,2301.989247311828,2336.3274853801167,0.9622112712240465,0.9480691443561146
2023-07-20,2060,1430813.2026,7854,10381,144.4395740011302,20.5,13.5,16.9,1.2,2023,7,3,29,2301.989247311828,2180.33918128655,0.8948782025830861,0.9448071280287953
2023-07-21,2094,1407950.2198,7554,10221,138.4642248287278,19.3,11.6,16.0,2.6,2023,7,4,29,2301.989247311828,2145.7719298245615,0.9096480369946517,0.9758725850100973
2023-07-22,1998,1417428.6944,7603,12679,143.0329278335934,18.8,13.0,15.8,5.6,2023,7,5,29,2301.989247311828,2058.5555555555557,0.867944975126702,0.9705834727694715
2023-07-23,2739,1927088.2928,10422,14196,146.37024513893215,21.5,15.0,17.6,4.3,2023,7,6,29,2301.989247311828,3028.8720930232557,1.1898404839199384,0.9042970174637117
2023-07-24,2638,1829462.0409,10347,13934,144.06123631882127,21.4,13.9,17.7,7.9,2023,7,0,30,2301.989247311828,2627.7848837209303,1.1459653875796996,1.0038873487485038
2023-07-25,2300,1603630.2093,8924,12009,146.580662495064,18.0,11.6,15.1,1.1,2023,7,1,30,2301.989247311828,2273.502923976608,0.9991358572529603,1.011654735845708
2023-07-26,2256,1555451.1882,8632,11608,144.11197695371587,19.5,11.9,15.7,0.7,2023,7,2,30,2301.989247311828,2336.3274853801167,0.9800219538968167,0.9656180540259117
2023-07-27,2168,1486747.7267,8108,13444,138.13683396207247,18.9,14.5,16.8,18.9,2023,7,3,30,2301.989247311828,2180.33918128655,0.9417941471845295,0.994340705614771
2023-07-28,1820,1215653.9051,6870,9222,140.5962850454536,23.2,17.5,19.6,1.0,2023,7,4,30,2301.989247311828,2145.7719298245615,0.790620547913212,0.8481796106582508
2023-07-29,1761,1177902.9395,6682,9010,142.08469414011955,21.9,15.9,18.2,3.8,2023,7,5,30,2301.989247311828,2058.5555555555557,0.7649905411402013,0.8554542019754952
2023-07-30,2591,1719550.8804,9844,13515,139.34589201394465,20.1,14.9,17.1,4.0,2023,7,6,30,2301.989247311828,3028.8720930232557,1.1255482635401826,0.8554339438658185
2023-07-31,2503,1662434.2568,9579,12941,141.86307536911778,19.6,15.9,17.3,18.5,2023,7,0,31,2301.989247311828,2627.7848837209303,1.0873204568278954,0.9525132804842702
2023-08-01,2130,1421308.2439,8188,11529,139.1499297580376,19.2,14.4,16.8,2.2,2023,8,1,31,2454.2903225806454,2273.502923976608,0.8678679862781435,0.9368802553701555
2023-08-02,2247,1495399.0874,8670,11462,140.5355591301351,21.5,14.2,17.1,7.3,2023,8,2,31,2454.2903225806454,2336.3274853801167,0.915539608059619,0.9617658543422977
2023-08-03,2177,1477171.9849,8331,12183,139.87358733695964,19.0,14.7,16.7,17.5,2023,8,3,31,2454.2903225806454,2180.33918128655,0.887018124942497,0.9984685037469356
2023-08-04,2186,1388011.4413,7978,11444,134.28259029175848,19.5,13.4,16.3,1.5,2023,8,4,31,2454.2903225806454,2145.7719298245615,0.8906851727718412,1.0187475982961187
2023-08-05,1926,1268377.3526,7186,9745,139.80789966570768,18.1,11.6,14.8,2.8,2023,8,5,31,2454.2903225806454,2058.5555555555557,0.7847482354796734,0.9356074917687699
2023-08-06,2602,1620073.8475,9587,12877,135.29764748247172,16.1,13.4,14.6,13.9,2023,8,6,31,2454.2903225806454,3028.8720930232557,1.0601842724393096,0.8590656587953917
2023-08-07,2576,1612316.279,9597,13434,130.81312572366713,17.5,13.4,15.1,4.3,2023,8,0,32,2454.2903225806454,2627.7848837209303,1.0495905787100928,0.9802933322123373
2023-08-08,2363,1419981.5759,8681,12205,129.20544910158176,18.4,13.2,15.8,1.8,2023,8,1,32,2454.2903225806454,2273.502923976608,0.9628037800822785,1.0393652786101772
2023-08-09,2308,1370518.9783,8207,11570,127.36429027204036,20.1,11.4,15.8,0.8,2023,8,2,32,2454.2903225806454,2336.3274853801167,0.9403940433473968,0.9878752077534593
2023-08-10,1986,1225734.7784,7090,10200,127.45920489004195,22.8,11.8,17.7,0.0,2023,8,3,32,2454.2903225806454,2180.33918128655,0.8091952210086353,0.9108674544976638
2023-08-11,1989,1153423.0551,7122,10483,123.97113501718027,26.5,15.1,20.1,0.2,2023,8,4,32,2454.2903225806454,2145.7719298245615,0.8104175702850833,0.9269391459336598
2023-08-12,2082,1187280.9914,7311,10368,122.36404838394667,22.4,17.6,19.6,1.8,2023,8,5,32,2454.2903225806454,2058.5555555555557,0.8483103978549741,1.0113887839369569
2023-08-13,2679,1559152.6088,9789,13886,127.14358038788966,22.0,15.3,18.3,1.1,2023,8,6,32,2454.2903225806454,3028.8720930232557,1.091557903868144,0.8844876633024036
2023-08-14,2423,1345383.6147,8522,12033,120.4286183449743,25.0,14.0,19.5,0.0,2023,8,0,33,2454.2903225806454,2627.7848837209303,0.9872507656112403,0.9220693881795393
2023-08-15,2087,1181958.4899,7893,9890,129.1652483650227,22.4,16.1,19.0,0.8,2023,8,1,33,2454.2903225806454,2273.502923976608,0.8503476466490543,0.9179667103086924
2023-08-16,2134,1198010.465,7713,10167,123.77958588973365,23.5,13.5,18.5,0.0,2023,8,2,33,2454.2903225806454,2336.3274853801167,0.8694977853134077,0.9133993472035885
2023-08-17,1907,1067222.0437,6874,9353,122.19311544070666,21.4,14.8,18.3,0.6,2023,8,3,33,2454.2903225806454,2180.33918128655,0.7770066900621689,0.8746345597819964
2023-08-18,1872,1008547.922,6800,9453,118.27639944934774,25.3,16.9,20.7,0.0,2023,8,4,33,2454.2903225806454,2145.7719298245615,0.7627459485036079,0.872413313819915
2023-08-19,1808,991778.1382,6535,8555,122.64606932691592,25.5,17.6,22.0,5.1,2023,8,5,33,2454.2903225806454,2058.5555555555557,0.736669163939382,0.878285745128731
2023-08-20,4055,1523692.4553,13723,19089,82.65289131974308,24.5,15.3,19.8,0.0,2023,8,6,33,2454.2903225806454,3028.8720930232557,1.652208771999001,1.3387821854017345
2023-08-21,3097,1314554.3874,10728,15165,93.53579195576323,24.9,16.5,20.3,0.0,2023,8,0,34,2454.2903225806454,2627.7848837209303,1.2618719030532444,1.1785591808468978
2023-08-22,2620,1224419.4251,9302,12967,100.28232406850016,23.6,14.9,18.8,0.5,2023,8,1,34,2454.2903225806454,2273.502923976608,1.067518368097998,1.1524066990938064
2023-08-23,2838,1375935.8753,10220,14977,104.37196577408233,24.7,13.6,18.8,0.0,2023,8,2,34,2454.2903225806454,2336.3274853801167,1.1563424155198927,1.2147269668996177
2023-08-24,2616,1257901.3265,9721,13383,106.68036059191162,25.0,15.6,19.8,5.4,2023,8,3,34,2454.2903225806454,2180.33918128655,1.065888569062734,1.1998133237491886
2023-08-25,2690,1290516.3977,9698,13245,104.77174331848632,23.0,15.5,19.3,35.0,2023,8,4,34,2454.2903225806454,2145.7719298245615,1.0960398512151202,1.253628105863019
2023-08-26,2448,1189319.9282,8976,12500,107.2517832927344,19.0,13.2,15.9,3.7,2023,8,5,34,2454.2903225806454,2058.5555555555557,0.997437009581641,1.189183354023857
2023-08-27,3602,1761805.6129,13542,16961,110.09683855030782,17.8,13.3,15.1,4.3,2023,8,6,34,2454.2903225806454,3028.8720930232557,1.4676340312553395,1.1892215614838588
2023-08-28,3129,1558176.6264,11499,15247,110.57762851911748,19.4,10.9,15.5,1.8,2023,8,0,35,2454.2903225806454,2627.7848837209303,1.2749102953353573,1.19073673776879
2023-08-29,2792,1390194.6071,10547,13420,111.98629126476472,19.1,11.2,15.1,0.6,2023,8,1,35,2454.2903225806454,2273.502923976608,1.1375997266143554,1.2280608793396592
2023-08-30,3009,1430910.3064,11209,14292,109.02119144711452,17.0,12.1,13.9,9.9,2023,8,2,35,2454.2903225806454,2336.3274853801167,1.2260163242774338,1.2879187608882838
2023-08-31,2915,1368705.6888,10190,14485,102.10910286090436,19.0,11.0,14.7,0.8,2023,8,3,35,2454.2903225806454,2180.33918128655,1.187716046948727,1.3369479505844362
2023-09-01,2921,1345799.7063,10288,13775,106.54194757580872,19.9,12.7,15.9,6.0,2023,9,4,35,2643.133333333333,2145.7719298245615,1.105127752415063,1.3612816718311815
2023-09-02,2851,1219968.6061,9997,13125,98.06866514351564,21.2,14.6,17.6,0.3,2023,9,5,35,2643.133333333333,2058.5555555555557,1.078644033596489,1.3849516921250067
2023-09-03,3793,1623801.9461,13785,17376,99.02545925383603,22.5,12.4,17.2,0.0,2023,9,6,35,2643.133333333333,3028.8720930232557,1.435039221126441,1.2522813388973562
2023-09-04,2749,1429853.8265,9809,14129,115.81927435562945,24.3,13.3,18.4,0.0,2023,9,0,36,2643.133333333333,2627.7848837209303,1.0400534718894243,1.046128249321318
2023-09-05,2434,1263282.3654,8958,11845,117.39124618179932,27.7,16.2,21.2,0.0,2023,9,1,36,2643.133333333333,2273.502923976608,0.9208767372058416,1.0705946204558492
2023-09-06,2388,1237974.3552,8762,11595,117.2425924191814,28.1,16.3,21.9,0.0,2023,9,2,36,2643.133333333333,2336.3274853801167,0.9034731505536359,1.0221169827189172
2023-09-07,2211,1109956.213,8069,10423,114.44610328634604,27.8,16.4,21.9,0.0,2023,9,3,36,2643.133333333333,2180.33918128655,0.8365071758266704,1.01406240780178
2023-09-08,2038,1082586.6064,7568,9717,122.14323448529936,28.9,15.9,22.0,0.0,2023,9,4,36,2643.133333333333,2145.7719298245615,0.7710545564607663,0.9497747508359973
2023-09-09,1728,920974.4066,6569,8272,120.83110360503026,27.7,16.4,21.3,0.0,2023,9,5,36,2643.133333333333,2058.5555555555557,0.6537695159785104,0.8394235440168403
2023-09-10,2648,1398651.9698,10246,12165,121.62646580218072,30.1,18.5,23.6,0.0,2023,9,6,36,2643.133333333333,3028.8720930232557,1.0018412490226247,0.8742528303190612
2023-09-11,2632,1377952.2545,9718,13072,117.44935957631208,26.2,19.1,22.4,0.0,2023,9,0,37,2643.133333333333,2627.7848837209303,0.9957878275783792,1.001604056825649
2023-09-12,2525,1297063.801,9335,12180,114.50059952619692,23.8,17.0,19.7,7.4,2023,9,1,37,2643.133333333333,2273.502923976608,0.9553055716699876,1.1106209600045271
2023-09-13,2597,1320504.166,10009,12063,118.6313707330488,19.2,13.3,17.2,6.9,2023,9,2,37,2643.133333333333,2336.3274853801167,0.9825459681690922,1.1115736198161759
2023-09-14,2433,1260374.4815,8916,12753,111.60252176680116,20.1,10.9,15.4,0.0,2023,9,3,37,2643.133333333333,2180.33918128655,0.9204983983655762,1.1158814283951743
2023-09-15,2432,1209724.6087,9392,11753,107.2535417981385,22.0,11.2,16.6,0.0,2023,9,4,37,2643.133333333333,2145.7719298245615,0.920120059525311,1.1333916555609154
2023-09-16,2290,1045342.5452,8958,10198,105.80840528657954,24.5,12.6,18.5,0.5,2023,9,5,37,2643.133333333333,2058.5555555555557,0.8663959442076324,1.1124305068278728
2023-09-17,3708,1762599.1776,15062,16429,111.5897511952132,22.1,15.4,18.2,9.8,2023,9,6,37,2643.133333333333,3028.8720930232557,1.4028804197038869,1.2242180871688364
2023-09-18,3394,1518744.4088,13082,15575,102.1143730835682,21.8,15.9,19.1,10.0,2023,9,0,38,2643.133333333333,2627.7848837209303,1.2840820238605697,1.2915821310282114
2023-09-19,2652,1284656.5549,10361,12117,111.79231025468316,18.7,14.2,16.5,1.6,2023,9,1,38,2643.133333333333,2273.502923976608,1.003354604383686,1.1664818954186162
2023-09-20,2877,1276631.6615,10727,13048,104.58120920222844,20.8,16.4,18.7,0.1,2023,9,2,38,2643.133333333333,2336.3274853801167,1.088480843443388,1.2314198321952783
2023-09-21,2866,1357639.9188,10667,13397,106.90002809399,20.4,13.9,17.2,18.6,2023,9,3,38,2643.133333333333,2180.33918128655,1.0843191162004693,1.3144743829759842
2023-09-22,2992,1376392.705,11358,14202,106.69621755019308,16.7,11.7,13.6,2.6,2023,9,4,38,2643.133333333333,2145.7719298245615,1.1319898100739023,1.3943699973019155
2023-09-23,2665,1259471.2408,10175,12267,108.39337259557207,16.6,11.1,13.2,4.6,2023,9,5,38,2643.133333333333,2058.5555555555557,1.0082730093071355,1.2945970745398607
2023-09-24,3604,1761175.482,14325,16316,114.97821616521446,18.9,9.3,14.0,0.0,2023,9,6,38,2643.133333333333,3028.8720930232557,1.3635331803162913,1.1898818732892358
2023-09-25,3329,1601659.5292,13092,15264,111.391862187748,20.4,12.6,15.9,0.0,2023,9,0,39,2643.133333333333,2627.7848837209303,1.2594899992433224,1.2668464685306176
2023-09-26,2812,1386101.1169,11044,13483,112.21838926136432,21.5,11.4,16.3,0.0,2023,9,1,39,2643.133333333333,2273.502923976608,1.0638888188261408,1.2368578770426655
2023-09-27,2935,1498195.3773,11735,13563,118.42147853755404,22.5,12.6,17.4,0.0,2023,9,2,39,2643.133333333333,2336.3274853801167,1.1104244961787777,1.2562451190452353
2023-09-28,2495,1194128.4706,9634,11383,111.94425644932303,19.9,15.2,17.9,0.3,2023,9,3,39,2643.133333333333,2180.33918128655,0.9439554064620275,1.1443173710834196
2023-09-29,2584,1236891.4043,9982,13262,111.68875106793182,20.8,11.8,16.9,0.8,2023,9,4,39,2643.133333333333,2145.7719298245615,0.9776275632456428,1.2042286340334725
2023-09-30,2282,1135118.5332,9023,10295,116.045785385879,18.9,11.9,15.0,0.1,2023,9,5,39,2643.133333333333,2058.5555555555557,0.8633692334855096,1.1085442867166837
2023-10-01,3556,1810015.8471,14414,16114,120.02698387309444,22.1,13.2,17.2,0.0,2023,10,6,39,2294.0,3028.8720930232557,1.5501307759372276,1.1740343899601893
2023-10-02,3273,1577376.8012,12609,15108,112.32400472664511,23.1,15.1,18.5,0.1,2023,10,0,40,2294.0,2627.7848837209303,1.426765475152572,1.2455357439173058
